game_id,season,week,gameday,team,opponent,is_home,coachq_head_coach,coachq_offensive_coordinator,coachq_defensive_coordinator,coachq_hc_prior_role_seasons,coachq_hc_prior_role_games,coachq_hc_prior_quality,coachq_hc_recent_quality,coachq_hc_prior_win_pct,coachq_oc_prior_role_seasons,coachq_oc_prior_role_games,coachq_oc_prior_quality,coachq_oc_recent_quality,coachq_oc_prior_win_pct,coachq_dc_prior_role_seasons,coachq_dc_prior_role_games,coachq_dc_prior_quality,coachq_dc_recent_quality,coachq_dc_prior_win_pct,coachq_hc_current_team_tenure_seasons,coachq_oc_current_team_tenure_seasons,coachq_dc_current_team_tenure_seasons,coachq_prev_head_coach,coachq_prev_offensive_coordinator,coachq_prev_defensive_coordinator,coachq_hc_changed_quality,coachq_hc_quality_delta_vs_departed,coachq_oc_changed_quality,coachq_oc_quality_delta_vs_departed,coachq_dc_changed_quality,coachq_dc_quality_delta_vs_departed,coachq_staff_change_count,coachq_full_staff_stable,coachq_full_staff_overhaul,coachq_staff_quality_mean,coachq_staff_quality_min,coachq_staff_upgrade_count,coachq_staff_downgrade_count,opp_coachq_head_coach,opp_coachq_offensive_coordinator,opp_coachq_defensive_coordinator,opp_coachq_hc_prior_role_seasons,opp_coachq_hc_prior_role_games,opp_coachq_hc_prior_quality,opp_coachq_hc_recent_quality,opp_coachq_hc_prior_win_pct,opp_coachq_oc_prior_role_seasons,opp_coachq_oc_prior_role_games,opp_coachq_oc_prior_quality,opp_coachq_oc_recent_quality,opp_coachq_oc_prior_win_pct,opp_coachq_dc_prior_role_seasons,opp_coachq_dc_prior_role_games,opp_coachq_dc_prior_quality,opp_coachq_dc_recent_quality,opp_coachq_dc_prior_win_pct,opp_coachq_hc_current_team_tenure_seasons,opp_coachq_oc_current_team_tenure_seasons,opp_coachq_dc_current_team_tenure_seasons,opp_coachq_prev_head_coach,opp_coachq_prev_offensive_coordinator,opp_coachq_prev_defensive_coordinator,opp_coachq_hc_changed_quality,opp_coachq_hc_quality_delta_vs_departed,opp_coachq_oc_changed_quality,opp_coachq_oc_quality_delta_vs_departed,opp_coachq_dc_changed_quality,opp_coachq_dc_quality_delta_vs_departed,opp_coachq_staff_change_count,opp_coachq_full_staff_stable,opp_coachq_full_staff_overhaul,opp_coachq_staff_quality_mean,opp_coachq_staff_quality_min,opp_coachq_staff_upgrade_count,opp_coachq_staff_downgrade_count,adv_hc_prior_role_seasons,adv_hc_prior_role_games,adv_hc_prior_quality,adv_hc_recent_quality,adv_hc_prior_win_pct,adv_oc_prior_role_seasons,adv_oc_prior_role_games,adv_oc_prior_quality,adv_oc_recent_quality,adv_oc_prior_win_pct,adv_dc_prior_role_seasons,adv_dc_prior_role_games,adv_dc_prior_quality,adv_dc_recent_quality,adv_dc_prior_win_pct,adv_hc_current_team_tenure_seasons,adv_oc_current_team_tenure_seasons,adv_dc_current_team_tenure_seasons,adv_hc_changed_quality,adv_hc_quality_delta_vs_departed,adv_oc_changed_quality,adv_oc_quality_delta_vs_departed,adv_dc_changed_quality,adv_dc_quality_delta_vs_departed,adv_staff_change_count,adv_full_staff_stable,adv_full_staff_overhaul,adv_staff_quality_mean,adv_staff_quality_min,adv_staff_upgrade_count,adv_staff_downgrade_count
2026_14_LA_SF,2026,14,2026-12-13,LA,SF,0,Sean McVay,Nate Scheelhasse,Chris Shula,7,110.0,0.6086067760437509,0.7058823529411765,0.6086067760437509,0.0,0.0,,,,2.0,33.0,0.453125,0.6875,0.6654411764705883,5,0,2,Sean McVay,Mike LaFleur,Chris Shula,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.5308658880218755,0.453125,0,0,Kyle Shanahan,Klay Kubiak,Raheem Morris,7,107.0,0.5333248684089019,0.625,0.5333248684089019,1.0,16.0,0.78125,0.78125,0.625,3.0,47.0,0.4895833333333333,0.375,0.5121693121693122,5,1,0,Kyle Shanahan,Klay Kubiak,Robert Saleh,0.0,0.0,0.0,0.0,1.0,0.19791666666666663,1.0,0,0,0.6013860672474117,0.4895833333333333,1,0,0,3.0,0.07528190763484899,0.08088235294117652,0.07528190763484899,-1.0,-16.0,,,,-1.0,-14.0,-0.036458333333333315,0.3125,0.15327186430127615,0,-1,2,0.0,0.0,1.0,,-1.0,-0.19791666666666663,0.0,0,0,-0.07052017922553622,-0.036458333333333315,-1,0
2026_14_BUF_GB,2026,14,2026-12-13,BUF,GB,0,Joe Brady,Pete Carmichael Jr.,Jim Leonhard,0,0.0,,,,13.0,184.0,0.7596153846153846,0.4375,0.6072449985911524,0.0,0.0,,,,0,0,0,Sean McDermott,Joe Brady,Bobby Babich,1.0,,1.0,0.08253205128205121,1.0,,3.0,0,1,0.7596153846153846,0.7596153846153846,1,0,Matt LaFleur,Adam Stenavich,Jonathan Gannon,5,75.0,0.5457142857142857,0.4666666666666667,0.5457142857142857,4.0,60.0,0.7421875,0.875,0.4988095238095238,2.0,32.0,0.6875,0.90625,0.6490196078431372,5,4,0,Matt LaFleur,Adam Stenavich,Jeff Hafley,0.0,0.0,0.0,0.0,1.0,0.046875,1.0,0,0,0.6584672619047619,0.5457142857142857,1,0,-5,-75.0,,,,9.0,124.0,0.01742788461538458,-0.4375,0.10843547478162863,-2.0,-32.0,,,,-5,-4,0,1.0,,1.0,0.08253205128205121,0.0,,2.0,0,1,0.10114812271062268,0.21390109890109887,0,0
2026_14_PIT_JAX,2026,14,2026-12-14,PIT,JAX,0,Mike McCarthy,Brian Angelichio,Patrick Graham,17,242.0,0.5998962254585092,0.42857142857142855,0.5998962254585092,0.0,0.0,,,,5.0,70.0,0.425,0.34375,0.3142857142857142,0,0,0,Mike Tomlin,Arthur Smith,Teryl Austin,1.0,-0.013414483440435054,1.0,,1.0,-0.08671875000000001,3.0,0,1,0.5124481127292546,0.425,0,2,Liam Coen,Grant Udinski,Anthony Campanile,1,15.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,1.0,15.0,0.59375,0.59375,0.7333333333333333,1.0,15.0,0.9375,0.9375,0.7333333333333333,1,1,1,Liam Coen,Grant Udinski,Anthony Campanile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.7548611111111111,0.59375,0,0,16,227.0,-0.1334371078748241,-0.30476190476190473,-0.1334371078748241,-1.0,-15.0,,,,4.0,55.0,-0.5125,-0.59375,-0.41904761904761906,-1,-1,-1,1.0,-0.013414483440435054,1.0,,1.0,-0.08671875000000001,3.0,-1,1,-0.24241299838185648,-0.16875,0,2
2026_15_SF_LAC,2026,15,2026-12-17,SF,LAC,0,Kyle Shanahan,Klay Kubiak,Raheem Morris,7,107.0,0.5333248684089019,0.625,0.5333248684089019,1.0,16.0,0.78125,0.78125,0.625,3.0,47.0,0.4895833333333333,0.375,0.5121693121693122,5,1,0,Kyle Shanahan,Klay Kubiak,Robert Saleh,0.0,0.0,0.0,0.0,1.0,0.19791666666666663,1.0,0,0,0.6013860672474117,0.4895833333333333,1,0,Jim Harbaugh,Mike McDaniel,Chris O'Leary,6,90.0,0.661965811965812,0.5333333333333333,0.661965811965812,1.0,17.0,0.90625,0.90625,0.5882352941176471,0.0,0.0,,,,2,0,0,Jim Harbaugh,Greg Roman,Jesse Minter,0.0,0.0,1.0,0.32638888888888884,1.0,,2.0,0,0,0.7841079059829059,0.661965811965812,1,0,1,17.0,-0.12864094355691003,0.09166666666666667,-0.12864094355691003,0.0,-1.0,-0.125,-0.125,0.03676470588235292,3.0,47.0,,,,3,1,0,0.0,0.0,-1.0,-0.32638888888888884,0.0,,-1.0,0,0,-0.1827218387354942,-0.17238247863247863,0,0
2026_15_SEA_PHI,2026,15,2026-12-19,SEA,PHI,0,Mike Macdonald,Brian Fleury,Aden Durde,2,31.0,0.6911764705882353,0.8823529411764706,0.6911764705882353,0.0,0.0,,,,2.0,31.0,0.828125,1.0,0.6911764705882353,2,0,2,Mike Macdonald,Klint Kubiak,Aden Durde,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.7596507352941176,0.6911764705882353,0,0,Nick Sirianni,Sean Mannion,Vic Fangio,5,80.0,0.6507189542483659,0.5333333333333333,0.6507189542483659,0.0,0.0,,,,11.0,160.0,0.6761363636363636,0.8125,0.593994893994894,5,0,2,Nick Sirianni,Kevin Patullo,Vic Fangio,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.6634276589423648,0.6507189542483659,0,0,-3,-49.0,0.04045751633986938,0.34901960784313724,0.04045751633986938,0.0,0.0,,,,-9.0,-129.0,0.15198863636363635,0.1875,0.09718157659334126,-3,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0.09622307635175287,0.04045751633986938,0,0
2026_15_CHI_BUF,2026,15,2026-12-19,CHI,BUF,0,Ben Johnson,Press Taylor,Dennis Allen,1,16.0,0.6875,0.6875,0.6875,3.0,44.0,0.53125,0.46875,0.4523809523809524,6.0,88.0,0.5520833333333334,0.5,0.6321047008547008,1,0,1,Ben Johnson,Declan Doyle,Dennis Allen,0.0,0.0,1.0,-0.28125,0.0,0.0,1.0,0,0,0.5902777777777778,0.53125,0,1,Joe Brady,Pete Carmichael Jr.,Jim Leonhard,0,0.0,,,,13.0,184.0,0.7596153846153846,0.4375,0.6072449985911524,0.0,0.0,,,,0,0,0,Sean McDermott,Joe Brady,Bobby Babich,1.0,,1.0,0.08253205128205121,1.0,,3.0,0,1,0.7596153846153846,0.7596153846153846,1,0,1,16.0,,,,-10.0,-140.0,-0.22836538461538458,0.03125,-0.15486404621020006,6.0,88.0,,,,1,0,1,-1.0,,0.0,-0.3637820512820512,-1.0,,-2.0,0,-1,-0.1693376068376068,-0.22836538461538458,-1,1
2026_15_CIN_CAR,2026,15,2026-12-20,CIN,CAR,0,Zac Taylor,Dan Pitcher,Al Golden,5,76.0,0.5847222222222223,0.2857142857142857,0.5847222222222223,2.0,28.0,0.640625,0.46875,0.4642857142857143,1.0,14.0,0.09375,0.09375,0.2857142857142857,5,2,1,Zac Taylor,Dan Pitcher,Al Golden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.43969907407407405,0.09375,0,0,Dave Canales,Brad Idzik,Ejiro Evero,2,29.0,0.3761904761904762,0.4666666666666667,0.3761904761904762,2.0,29.0,0.1875,0.21875,0.3761904761904762,4.0,57.0,0.375,0.28125,0.2773809523809524,2,2,3,Dave Canales,Brad Idzik,Ejiro Evero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3128968253968254,0.1875,0,0,3,47.0,0.20853174603174607,-0.18095238095238098,0.20853174603174607,0.0,-1.0,0.453125,0.25,0.08809523809523812,-3.0,-43.0,-0.28125,-0.1875,0.008333333333333304,3,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.12680224867724865,-0.09375,0,0
2026_15_MIA_GB,2026,15,2026-12-20,MIA,GB,0,Jeff Hafley,Bobby Slowik,Sean Duggan,0,0.0,,,,2.0,32.0,0.46875,0.28125,0.59375,0.0,0.0,,,,0,0,0,Mike McDaniel,Frank Smith,Anthony Weaver,1.0,,1.0,-0.1875,1.0,,3.0,0,1,0.46875,0.46875,0,1,Matt LaFleur,Adam Stenavich,Jonathan Gannon,5,75.0,0.5457142857142857,0.4666666666666667,0.5457142857142857,4.0,60.0,0.7421875,0.875,0.4988095238095238,2.0,32.0,0.6875,0.90625,0.6490196078431372,5,4,0,Matt LaFleur,Adam Stenavich,Jeff Hafley,0.0,0.0,0.0,0.0,1.0,0.046875,1.0,0,0,0.6584672619047619,0.5457142857142857,1,0,-5,-75.0,,,,-2.0,-28.0,-0.2734375,-0.59375,0.09494047619047619,-2.0,-32.0,,,,-5,-4,0,1.0,,1.0,-0.1875,0.0,,2.0,0,1,-0.1897172619047619,-0.07696428571428571,-1,1
2026_15_JAX_HOU,2026,15,2026-12-20,JAX,HOU,0,Liam Coen,Grant Udinski,Anthony Campanile,1,15.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,1.0,15.0,0.59375,0.59375,0.7333333333333333,1.0,15.0,0.9375,0.9375,0.7333333333333333,1,1,1,Liam Coen,Grant Udinski,Anthony Campanile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.7548611111111111,0.59375,0,0,DeMeco Ryans,Nick Caley,Matt Burke,3,48.0,0.6666666666666666,0.8125,0.6666666666666666,1.0,16.0,0.28125,0.28125,0.8125,5.0,74.0,0.6,0.96875,0.5384615384615385,3,1,3,DeMeco Ryans,Nick Caley,Matt Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5159722222222222,0.28125,0,0,-2,-33.0,0.06666666666666665,-0.07916666666666672,0.06666666666666665,0.0,-1.0,0.3125,0.3125,-0.07916666666666672,-4.0,-59.0,0.3375,-0.03125,0.19487179487179473,-2,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.23888888888888893,0.3125,0,0
2026_15_CLE_NYG,2026,15,2026-12-20,CLE,NYG,0,Todd Monken,Travis Switzer,Mike Rutenberg,0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0,0,0,Kevin Stefanski,Tommy Rees,Jim Schwartz,1.0,,1.0,,1.0,,3.0,0,1,,,0,0,John Harbaugh,Matt Nagy,Dennard Wilson,16,233.0,0.5796945701357465,0.5,0.5796945701357465,4.0,63.0,0.765625,0.71875,0.6007236227824463,2.0,28.0,0.3125,0.15625,0.21428571428571427,0,0,0,Brian Daboll,Mike Kafka,Shane Bowen,1.0,0.25826599870717515,1.0,0.4296875,1.0,-0.05625000000000002,3.0,0,1,0.5526065233785822,0.3125,2,1,-16,-233.0,,,,-4.0,-63.0,,,,-2.0,-28.0,,,,0,0,0,0.0,,0.0,,0.0,,0.0,0,0,,,-2,-1
2026_15_BAL_PIT,2026,15,2026-12-20,BAL,PIT,0,Jesse Minter,Declan Doyle,Anthony Weaver,0,0.0,,,,1.0,16.0,0.8125,0.8125,0.6875,2.0,28.0,0.484375,0.25,0.5,0,0,0,John Harbaugh,Todd Monken,Zach Orr,1.0,,1.0,0.015625,1.0,-0.15625,3.0,0,1,0.6484375,0.484375,1,1,Mike McCarthy,Brian Angelichio,Patrick Graham,17,242.0,0.5998962254585092,0.42857142857142855,0.5998962254585092,0.0,0.0,,,,5.0,70.0,0.425,0.34375,0.3142857142857142,0,0,0,Mike Tomlin,Arthur Smith,Teryl Austin,1.0,-0.013414483440435054,1.0,,1.0,-0.08671875000000001,3.0,0,1,0.5124481127292546,0.425,0,2,-17,-242.0,,,,1.0,16.0,,,,-3.0,-42.0,0.05937500000000001,-0.09375,0.18571428571428578,0,0,0,0.0,,0.0,,0.0,-0.06953124999999999,0.0,0,0,0.1359893872707454,0.05937500000000001,1,-1
2026_15_NO_TB,2026,15,2026-12-20,NO,TB,0,Kellen Moore,Doug Nussmeier,Brandon Staley,1,14.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,14.0,0.1875,0.1875,0.42857142857142855,1.0,14.0,0.75,0.75,0.42857142857142855,1,1,1,Kellen Moore,Doug Nussmeier,Brandon Staley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.45535714285714285,0.1875,0,0,Todd Bowles,Zac Robinson,Todd Bowles,8,112.0,0.4065018315018315,0.35714285714285715,0.4065018315018315,2.0,28.0,0.4375,0.34375,0.5,3.0,43.0,0.8645833333333334,0.84375,0.6712454212454212,4,0,0,Todd Bowles,Josh Grizzard,Larry Foote & Charlie Strong,0.0,0.0,1.0,0.0625,1.0,0.48958333333333337,2.0,0,0,0.5695283882783883,0.4065018315018315,2,0,-7,-98.0,0.022069597069597047,0.0714285714285714,0.022069597069597047,-1.0,-14.0,-0.25,-0.15625,-0.07142857142857145,-2.0,-29.0,-0.11458333333333337,-0.09375,-0.24267399267399264,-3,1,1,0.0,0.0,-1.0,-0.0625,-1.0,-0.48958333333333337,-2.0,1,0,-0.1141712454212454,-0.2190018315018315,-2,0
2026_15_IND_TEN,2026,15,2026-12-20,IND,TEN,0,Shane Steichen,Jim Bob Cooter,Lou Anarumo,3,42.0,0.4523809523809524,0.35714285714285715,0.4523809523809524,6.0,82.0,0.515625,0.84375,0.4752747252747253,5.0,76.0,0.425,0.53125,0.5990079365079366,3,3,1,Shane Steichen,Jim Bob Cooter,Lou Anarumo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.4643353174603175,0.425,0,0,Robert Saleh,Brian Daboll,Gus Bradley,4,56.0,0.33928571428571425,0.21428571428571427,0.33928571428571425,6.0,81.0,0.296875,0.875,0.38621794871794873,10.0,141.0,0.55625,0.5,0.5009157509157509,0,0,0,Brian Callahan,Nick Holz,Dennard Wilson,1.0,0.12499999999999997,1.0,0.1875,1.0,0.24375000000000002,3.0,0,1,0.3974702380952381,0.296875,3,0,-1,-14.0,0.11309523809523814,0.14285714285714288,0.11309523809523814,0.0,1.0,0.21875,-0.03125,0.08905677655677657,-5.0,-65.0,-0.13125000000000003,0.03125,0.09809218559218569,3,3,1,-1.0,-0.12499999999999997,-1.0,-0.1875,-1.0,-0.24375000000000002,-3.0,1,-1,0.06686507936507935,0.128125,-3,0
2026_15_ATL_WAS,2026,15,2026-12-20,ATL,WAS,0,Kevin Stefanski,Tommy Rees,Jeff Ulbrich,5,71.0,0.3628571428571428,0.2857142857142857,0.3628571428571428,1.0,14.0,0.0625,0.0625,0.2857142857142857,5.0,70.0,0.5375,0.59375,0.3714285714285714,0,0,1,Raheem Morris,Zac Robinson,Jeff Ulbrich,1.0,-0.0371428571428572,1.0,-0.375,0.0,0.0,2.0,0,0,0.32095238095238093,0.0625,0,2,Dan Quinn,David Blough,Daronte Jones,6,88.0,0.49785920778567844,0.21428571428571427,0.49785920778567844,0.0,0.0,,,,0.0,0.0,,,,2,0,0,Dan Quinn,Kliff Kingsbury,Joe Whitt,0.0,0.0,1.0,,1.0,,2.0,0,0,0.49785920778567844,0.49785920778567844,0,0,-1,-17.0,-0.13500206492853561,0.07142857142857142,-0.13500206492853561,1.0,14.0,,,,5.0,70.0,,,,-2,0,1,1.0,-0.0371428571428572,0.0,,-1.0,,0.0,0,0,-0.1769068268332975,-0.43535920778567844,0,2
2026_15_NYJ_ARI,2026,15,2026-12-20,NYJ,ARI,0,Aaron Glenn,Frank Reich,Brian Duker,1,14.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,4.0,55.0,0.6171875,0.78125,0.4879807692307692,0.0,0.0,,,,1,0,0,Aaron Glenn,Tanner Engstrand,Steve Wilks,0.0,0.0,1.0,0.4609375,1.0,,2.0,0,0,0.41573660714285715,0.21428571428571427,1,0,Mike LaFleur,Nathaniel Hackett,Nick Rallis,0,0.0,,,,7.0,98.0,0.40625,0.5,0.4507195185766614,3.0,42.0,0.14583333333333334,0.21875,0.2619047619047619,0,0,3,Jonathan Gannon,Drew Petzing,Nick Rallis,1.0,,1.0,-0.020833333333333315,0.0,0.0,2.0,0,0,0.2760416666666667,0.14583333333333334,0,1,1,14.0,,,,-3.0,-43.0,0.2109375,0.28125,0.03726125065410779,-3.0,-42.0,,,,1,0,-3,-1.0,,0.0,0.4817708333333333,1.0,,0.0,0,0,0.13969494047619047,0.06845238095238093,1,-1
2026_15_DAL_LA,2026,15,2026-12-20,DAL,LA,0,Brian Schottenheimer,Klayton Adams,Christian Parker,1,14.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,14.0,0.90625,0.90625,0.42857142857142855,0.0,0.0,,,,1,1,0,Brian Schottenheimer,Klayton Adams,Matt Eberflus,0.0,0.0,0.0,0.0,1.0,,1.0,0,0,0.6674107142857143,0.42857142857142855,0,0,Sean McVay,Nate Scheelhasse,Chris Shula,7,110.0,0.6086067760437509,0.7058823529411765,0.6086067760437509,0.0,0.0,,,,2.0,33.0,0.453125,0.6875,0.6654411764705883,5,0,2,Sean McVay,Mike LaFleur,Chris Shula,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.5308658880218755,0.453125,0,0,-6,-96.0,-0.18003534747232236,-0.27731092436974797,-0.18003534747232236,1.0,14.0,,,,-2.0,-33.0,,,,-4,1,-2,0.0,0.0,-1.0,,1.0,,0.0,0,0,0.1365448262638388,-0.024553571428571452,0,0
2026_15_DEN_LV,2026,15,2026-12-20,DEN,LV,0,Sean Payton,Davis Webb,Vance Joseph,16,227.0,0.624995057026307,0.875,0.624995057026307,0.0,0.0,,,,6.0,88.0,0.640625,0.90625,0.5728174603174603,3,0,3,Sean Payton,Joe Lombardi,Vance Joseph,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.6328100285131535,0.624995057026307,0,0,Klint Kubiak,Andrew Janocko,Rob Leonard,0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0,0,0,Pete Carroll,Chip Kelly,Patrick Graham,1.0,,1.0,,1.0,,3.0,0,1,,,0,0,16,227.0,,,,0.0,0.0,,,,6.0,88.0,,,,3,0,3,-1.0,,0.0,,-1.0,,-2.0,0,-1,,,0,0
2026_15_DET_MIN,2026,15,2026-12-20,DET,MIN,0,Dan Campbell,Drew Petzing,Kelvin Sheppard,5,74.0,0.5716526610644258,0.5,0.5716526610644258,3.0,42.0,0.4270833333333333,0.3125,0.2619047619047619,1.0,14.0,0.5625,0.5625,0.5,5,0,1,Dan Campbell,John Morton,Kelvin Sheppard,0.0,0.0,1.0,-0.11979166666666669,0.0,0.0,1.0,0,0,0.5204119981325864,0.4270833333333333,0,1,Kevin O'Connell,Wes Phillips,Brian Flores,4,58.0,0.6166666666666667,0.5,0.6166666666666667,4.0,58.0,0.4375,0.125,0.6166666666666667,3.0,43.0,0.7604166666666666,0.78125,0.5777777777777778,4,4,3,Kevin O'Connell,Wes Phillips,Brian Flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6048611111111111,0.4375,0,0,1,16.0,-0.04501400560224089,0.0,-0.04501400560224089,-1.0,-16.0,-0.010416666666666685,0.1875,-0.3547619047619048,-2.0,-29.0,-0.19791666666666663,-0.21875,-0.07777777777777783,1,-4,-2,0.0,0.0,1.0,-0.11979166666666669,0.0,0.0,1.0,-1,0,-0.08444911297852464,-0.010416666666666685,0,1
2026_15_NE_KC,2026,15,2026-12-21,NE,KC,0,Mike Vrabel,Josh McDaniels,Zak Kuhr,5,74.0,0.5759462759462759,0.8888888888888888,0.5759462759462759,12.0,187.0,0.828125,1.0,0.7313390313390312,0.0,0.0,,,,1,1,0,Mike Vrabel,Josh McDaniels,Terrell Williams,0.0,0.0,0.0,0.0,1.0,,1.0,0,0,0.702035637973138,0.5759462759462759,0,0,Andy Reid,Eric Bieniemy,Steve Spagnuolo,18,263.0,0.6077812891538383,0.35714285714285715,0.6077812891538383,4.0,63.0,0.8203125,0.28125,0.6141456582633052,11.0,166.0,0.4971590909090909,0.65625,0.6185154714566479,5,0,5,Andy Reid,Matt Nagy,Steve Spagnuolo,0.0,0.0,1.0,0.0546875,0.0,0.0,1.0,0,0,0.6417509600209764,0.4971590909090909,1,0,-13,-189.0,-0.031835013207562435,0.5317460317460316,-0.031835013207562435,8.0,124.0,0.0078125,0.71875,0.11719337307572597,-11.0,-166.0,,,,-4,1,-5,0.0,0.0,-1.0,-0.0546875,1.0,,0.0,0,0,0.060284677952161525,0.07878718503718501,-1,0
2026_16_HOU_PHI,2026,16,2026-12-24,HOU,PHI,0,DeMeco Ryans,Nick Caley,Matt Burke,3,48.0,0.6666666666666666,0.8125,0.6666666666666666,1.0,16.0,0.28125,0.28125,0.8125,5.0,74.0,0.6,0.96875,0.5384615384615385,3,1,3,DeMeco Ryans,Nick Caley,Matt Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5159722222222222,0.28125,0,0,Nick Sirianni,Sean Mannion,Vic Fangio,5,80.0,0.6507189542483659,0.5333333333333333,0.6507189542483659,0.0,0.0,,,,11.0,160.0,0.6761363636363636,0.8125,0.593994893994894,5,0,2,Nick Sirianni,Kevin Patullo,Vic Fangio,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.6634276589423648,0.6507189542483659,0,0,-2,-32.0,0.01594771241830073,0.2791666666666667,0.01594771241830073,1.0,16.0,,,,-6.0,-86.0,-0.07613636363636367,0.15625,-0.05553335553335548,-2,1,1,0.0,0.0,-1.0,,0.0,0.0,-1.0,1,0,-0.1474554367201426,-0.3694689542483659,0,0
2026_16_GB_CHI,2026,16,2026-12-25,GB,CHI,0,Matt LaFleur,Adam Stenavich,Jonathan Gannon,5,75.0,0.5457142857142857,0.4666666666666667,0.5457142857142857,4.0,60.0,0.7421875,0.875,0.4988095238095238,2.0,32.0,0.6875,0.90625,0.6490196078431372,5,4,0,Matt LaFleur,Adam Stenavich,Jeff Hafley,0.0,0.0,0.0,0.0,1.0,0.046875,1.0,0,0,0.6584672619047619,0.5457142857142857,1,0,Ben Johnson,Press Taylor,Dennis Allen,1,16.0,0.6875,0.6875,0.6875,3.0,44.0,0.53125,0.46875,0.4523809523809524,6.0,88.0,0.5520833333333334,0.5,0.6321047008547008,1,0,1,Ben Johnson,Declan Doyle,Dennis Allen,0.0,0.0,1.0,-0.28125,0.0,0.0,1.0,0,0,0.5902777777777778,0.53125,0,1,4,59.0,-0.1417857142857143,-0.22083333333333333,-0.1417857142857143,1.0,16.0,0.2109375,0.40625,0.04642857142857143,-4.0,-56.0,0.13541666666666663,0.40625,0.01691490698843634,4,4,-1,0.0,0.0,-1.0,0.28125,1.0,0.046875,0.0,0,0,0.06818948412698411,0.014464285714285707,1,-1
2026_16_BUF_DEN,2026,16,2026-12-25,BUF,DEN,0,Joe Brady,Pete Carmichael Jr.,Jim Leonhard,0,0.0,,,,13.0,184.0,0.7596153846153846,0.4375,0.6072449985911524,0.0,0.0,,,,0,0,0,Sean McDermott,Joe Brady,Bobby Babich,1.0,,1.0,0.08253205128205121,1.0,,3.0,0,1,0.7596153846153846,0.7596153846153846,1,0,Sean Payton,Davis Webb,Vance Joseph,16,227.0,0.624995057026307,0.875,0.624995057026307,0.0,0.0,,,,6.0,88.0,0.640625,0.90625,0.5728174603174603,3,0,3,Sean Payton,Joe Lombardi,Vance Joseph,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.6328100285131535,0.624995057026307,0,0,-16,-227.0,,,,13.0,184.0,,,,-6.0,-88.0,,,,-3,0,-3,1.0,,0.0,,1.0,,2.0,0,1,0.1268053561022311,0.1346203275890776,1,0
2026_16_LA_SEA,2026,16,2026-12-25,LA,SEA,0,Sean McVay,Nate Scheelhasse,Chris Shula,7,110.0,0.6086067760437509,0.7058823529411765,0.6086067760437509,0.0,0.0,,,,2.0,33.0,0.453125,0.6875,0.6654411764705883,5,0,2,Sean McVay,Mike LaFleur,Chris Shula,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.5308658880218755,0.453125,0,0,Mike Macdonald,Brian Fleury,Aden Durde,2,31.0,0.6911764705882353,0.8823529411764706,0.6911764705882353,0.0,0.0,,,,2.0,31.0,0.828125,1.0,0.6911764705882353,2,0,2,Mike Macdonald,Klint Kubiak,Aden Durde,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.7596507352941176,0.6911764705882353,0,0,5,79.0,-0.08256969454448437,-0.17647058823529405,-0.08256969454448437,0.0,0.0,,,,0.0,2.0,-0.375,-0.3125,-0.025735294117646967,3,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,-0.22878484727224213,-0.23805147058823528,0,0
